Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-11-06 15:00:00+00:00,194.0,460.0,22.4,8.9,49.0,13.7,19.8,24.858332
2024-11-06 16:00:00+00:00,183.0,464.0,22.1,8.7,43.0,11.6,16.8,24.9
2024-11-06 17:00:00+00:00,168.0,468.0,21.1,8.3,39.0,9.2,13.3,24.775005
2024-11-06 18:00:00+00:00,162.0,470.0,20.1,8.0,40.0,9.9,14.4,24.46667
2024-11-06 19:00:00+00:00,177.0,469.0,19.4,7.9,47.0,11.3,16.6,24.233337
2024-11-06 20:00:00+00:00,202.0,467.0,18.6,8.0,59.0,14.3,21.5,24.1
2024-11-06 21:00:00+00:00,220.0,465.0,17.2,7.8,73.0,18.5,27.9,29.2
2024-11-06 22:00:00+00:00,226.0,466.0,14.2,7.3,93.0,19.7,30.5,37.2
2024-11-06 23:00:00+00:00,225.0,469.0,10.6,6.5,115.0,17.4,29.2,50.0
2024-11-07 00:00:00+00:00,217.0,468.0,8.3,7.1,142.0,24.0,44.0,62.181816
2024-11-07 01:00:00+00:00,198.0,461.0,8.4,7.2,143.0,22.5,41.1,62.363632
2024-11-07 02:00:00+00:00,173.0,452.0,8.7,7.3,144.0,21.9,38.5,62.545452
2024-11-07 03:00:00+00:00,156.0,445.0,9.6,7.4,140.0,22.6,39.9,61.81818
2024-11-07 04:00:00+00:00,157.0,444.0,11.1,7.6,128.0,22.6,38.3,58.666668
2024-11-07 05:00:00+00:00,166.0,446.0,13.2,7.9,111.0,21.5,36.9,47.333336
2024-11-07 06:00:00+00:00,175.0,448.0,16.1,8.2,95.0,19.6,34.7,38.0
2024-11-07 07:00:00+00:00,182.0,449.0,20.9,8.5,80.0,20.5,34.7,32.0
2024-11-07 08:00:00+00:00,188.0,450.0,26.4,8.8,66.0,23.2,37.4,32.075
2024-11-07 09:00:00+00:00,188.0,450.0,29.7,8.8,54.0,19.4,31.8,32.633335
2024-11-07 10:00:00+00:00,178.0,449.0,28.8,8.3,45.0,14.4,22.4,33.0
2024-11-07 11:00:00+00:00,162.0,447.0,25.6,7.4,39.0,12.6,18.9,33.125
2024-11-07 12:00:00+00:00,148.0,445.0,21.1,6.7,46.0,19.6,30.3,33.275
2024-11-07 13:00:00+00:00,137.0,444.0,20.1,6.4,43.0,18.2,27.4,34.133335
2024-11-07 14:00:00+00:00,127.0,444.0,18.8,6.1,38.0,16.5,24.3,34.908337
2024-11-07 15:00:00+00:00,124.0,445.0,17.7,5.9,34.0,15.3,22.1,35.39167
2024-11-07 16:00:00+00:00,131.0,449.0,17.6,6.0,30.0,14.8,21.2,35.525
2024-11-07 17:00:00+00:00,144.0,455.0,17.8,6.3,26.0,13.8,19.8,35.791668
2024-11-07 18:00:00+00:00,160.0,459.0,17.1,6.4,26.0,12.4,17.8,36.175
2024-11-07 19:00:00+00:00,183.0,462.0,14.8,6.1,31.0,10.6,15.3,36.383335
2024-11-07 20:00:00+00:00,209.0,463.0,11.7,5.5,39.0,9.6,13.8,36.325
2024-11-07 21:00:00+00:00,218.0,462.0,8.8,4.9,48.0,9.6,13.8,35.933334
2024-11-07 22:00:00+00:00,194.0,456.0,6.5,4.2,57.0,9.1,13.2,35.19167
2024-11-07 23:00:00+00:00,153.0,448.0,4.4,3.3,66.0,8.5,12.3,34.30833
2024-11-08 00:00:00+00:00,122.0,442.0,3.7,3.4,75.0,5.5,7.9,33.566666
2024-11-08 01:00:00+00:00,112.0,439.0,3.2,3.1,79.0,6.2,9.1,32.024998
2024-11-08 02:00:00+00:00,111.0,438.0,2.6,2.8,84.0,6.2,9.1,33.600002
2024-11-08 03:00:00+00:00,115.0,438.0,2.2,2.5,87.0,6.1,8.8,34.8
2024-11-08 04:00:00+00:00,121.0,439.0,1.6,2.2,87.0,6.0,8.6,34.8
2024-11-08 05:00:00+00:00,130.0,440.0,1.4,2.0,86.0,6.0,8.7,34.4
2024-11-08 06:00:00+00:00,146.0,443.0,3.3,2.1,81.0,6.5,9.7,32.4
2024-11-08 07:00:00+00:00,177.0,448.0,9.6,2.9,72.0,7.0,10.9,28.800001
2024-11-08 08:00:00+00:00,214.0,454.0,18.2,4.0,61.0,9.1,14.1,24.400002
2024-11-08 09:00:00+00:00,228.0,457.0,24.4,4.9,49.0,11.6,17.8,21.916672
2024-11-08 10:00:00+00:00,200.0,454.0,26.6,5.5,36.0,12.2,18.0,21.26667
2024-11-08 11:00:00+00:00,149.0,448.0,26.4,5.9,24.0,10.7,15.4,21.083338
2024-11-08 12:00:00+00:00,110.0,443.0,25.8,6.7,35.0,10.3,15.8,20.925003
2024-11-08 13:00:00+00:00,97.0,441.0,21.1,5.7,37.0,8.1,12.6,20.150002
2024-11-08 14:00:00+00:00,95.0,441.0,14.7,4.4,39.0,9.1,15.4,19.308334
2024-11-08 15:00:00+00:00,94.0,440.0,9.9,3.4,41.0,11.8,21.3,18.691668
2024-11-08 16:00:00+00:00,92.0,439.0,8.4,3.1,43.0,12.7,23.4,18.400002
2024-11-08 17:00:00+00:00,91.0,438.0,8.5,3.2,46.0,12.7,23.5,18.4
2024-11-08 18:00:00+00:00,92.0,438.0,8.5,3.2,48.0,12.4,23.2,19.199999
2024-11-08 19:00:00+00:00,94.0,438.0,7.9,3.1,50.0,12.1,22.6,20.0
2024-11-08 20:00:00+00:00,98.0,438.0,7.3,3.0,53.0,12.5,23.3,21.199999
2024-11-08 21:00:00+00:00,100.0,438.0,6.6,2.9,55.0,13.3,25.0,22.0
2024-11-08 22:00:00+00:00,99.0,438.0,5.7,2.7,57.0,13.2,24.9,22.8
2024-11-08 23:00:00+00:00,97.0,438.0,4.7,2.5,59.0,14.2,26.7,23.600002
2024-11-09 00:00:00+00:00,96.0,438.0,3.8,2.2,63.0,13.3,25.1,25.2
2024-11-09 01:00:00+00:00,96.0,438.0,3.8,2.4,64.0,13.9,26.1,25.599998
2024-11-09 02:00:00+00:00,96.0,438.0,3.8,2.6,66.0,14.2,26.8,26.399998
2024-11-09 03:00:00+00:00,97.0,438.0,3.8,2.8,68.0,14.3,26.9,27.2
2024-11-09 04:00:00+00:00,98.0,438.0,3.4,2.9,70.0,13.5,25.4,28.0
2024-11-09 05:00:00+00:00,98.0,438.0,3.0,2.9,72.0,12.2,22.8,28.800001
2024-11-09 06:00:00+00:00,100.0,438.0,3.5,3.0,71.0,10.8,20.2,28.4
2024-11-09 07:00:00+00:00,104.0,439.0,5.7,3.4,65.0,9.7,18.2,26.0
2024-11-09 08:00:00+00:00,109.0,441.0,8.9,3.9,57.0,8.9,16.5,23.991665
2024-11-09 09:00:00+00:00,112.0,442.0,11.8,4.3,50.0,9.5,17.1,23.974998
2024-11-09 10:00:00+00:00,111.0,442.0,13.8,4.4,45.0,9.9,17.7,23.799995
2024-11-09 11:00:00+00:00,107.0,441.0,15.4,4.5,42.0,10.3,18.2,23.608332
2024-11-09 12:00:00+00:00,105.0,441.0,21.7,5.6,34.0,11.0,18.7,23.574999
2024-11-09 13:00:00+00:00,106.0,442.0,25.0,6.5,32.0,11.7,19.8,23.633331
2024-11-09 14:00:00+00:00,108.0,443.0,29.6,7.7,28.0,14.1,23.4,23.933332
2024-11-09 15:00:00+00:00,113.0,446.0,33.0,8.6,24.0,16.6,26.9,24.349998
2024-11-09 16:00:00+00:00,123.0,452.0,34.4,8.5,18.0,17.5,27.4,24.75
2024-11-09 17:00:00+00:00,136.0,460.0,34.5,8.0,13.0,17.9,27.7,25.149998
2024-11-09 18:00:00+00:00,149.0,465.0,33.5,8.2,11.0,16.5,25.3,25.583328
2024-11-09 19:00:00+00:00,164.0,466.0,31.1,10.0,16.0,15.2,23.5,25.924997
2024-11-09 20:00:00+00:00,180.0,464.0,27.5,12.5,25.0,15.9,25.0,26.183334
2024-11-09 21:00:00+00:00,188.0,462.0,23.2,13.7,37.0,15.3,24.9,26.466667
2024-11-09 22:00:00+00:00,185.0,459.0,17.9,12.7,56.0,11.1,19.1,26.633335
2024-11-09 23:00:00+00:00,174.0,455.0,11.9,10.4,77.0,9.8,17.9,30.8
2024-11-10 00:00:00+00:00,161.0,451.0,4.8,4.4,83.0,9.7,18.0,33.2
2024-11-10 01:00:00+00:00,145.0,449.0,4.0,3.9,86.0,9.8,18.7,34.4
2024-11-10 02:00:00+00:00,127.0,447.0,2.8,3.2,90.0,10.1,19.4,36.0
2024-11-10 03:00:00+00:00,113.0,445.0,2.0,2.6,89.0,11.2,21.4,35.6
2024-11-10 04:00:00+00:00,105.0,442.0,1.8,2.1,80.0,11.6,21.5,32.0
2024-11-10 05:00:00+00:00,102.0,439.0,2.0,1.6,67.0,11.2,20.4,26.800001
2024-11-10 06:00:00+00:00,99.0,437.0,2.5,1.3,57.0,10.8,19.8,24.608335
2024-11-10 07:00:00+00:00,97.0,437.0,3.7,1.3,52.0,10.5,19.4,24.608335
2024-11-10 08:00:00+00:00,97.0,437.0,5.3,1.5,50.0,10.8,20.2,24.675003
2024-11-10 09:00:00+00:00,97.0,438.0,6.4,1.7,49.0,11.9,22.3,24.833334
2024-11-10 10:00:00+00:00,97.0,438.0,6.7,1.8,49.0,13.2,24.9,25.033333
2024-11-10 11:00:00+00:00,97.0,438.0,6.5,2.0,50.0,13.3,25.0,25.308334
2024-11-10 12:00:00+00:00,97.0,438.0,6.7,2.3,51.0,11.5,21.8,25.558334
2024-11-10 13:00:00+00:00,96.0,438.0,6.6,2.3,51.0,10.2,19.2,25.599998
2024-11-10 14:00:00+00:00,95.0,438.0,6.4,2.3,50.0,10.0,18.7,25.475004
2024-11-10 15:00:00+00:00,94.0,439.0,6.3,2.4,50.0,8.6,15.9,25.133333
2024-11-10 16:00:00+00:00,94.0,441.0,6.3,2.5,50.0,9.8,18.3,24.46667
2024-11-10 17:00:00+00:00,95.0,443.0,6.4,2.6,50.0,9.3,17.4,23.824999
2024-11-10 18:00:00+00:00,98.0,444.0,6.8,2.8,50.0,9.5,17.8,23.10833
2024-11-10 19:00:00+00:00,103.0,444.0,7.9,3.0,50.0,9.7,17.9,22.525002
2024-11-10 20:00:00+00:00,109.0,444.0,9.3,3.3,49.0,11.8,21.9,22.066668
2024-11-10 21:00:00+00:00,115.0,443.0,10.1,3.5,50.0,12.4,22.5,21.724998
2024-11-10 22:00:00+00:00,121.0,442.0,9.8,3.5,53.0,13.2,23.6,21.483335
2024-11-10 23:00:00+00:00,126.0,440.0,8.9,3.4,58.0,13.7,24.5,23.199999
2024-11-11 00:00:00+00:00,130.0,439.0,11.0,4.1,57.0,11.8,21.4,22.8
2024-11-11 01:00:00+00:00,132.0,439.0,10.1,3.9,60.0,11.4,20.7,24.0
2024-11-11 02:00:00+00:00,132.0,440.0,8.9,3.7,64.0,11.7,21.2,25.599998
2024-11-11 03:00:00+00:00,133.0,440.0,8.5,3.7,67.0,12.5,22.6,26.800001
2024-11-11 04:00:00+00:00,134.0,440.0,9.4,3.9,67.0,13.6,24.4,26.800001
2024-11-11 05:00:00+00:00,134.0,440.0,11.0,4.3,64.0,15.4,27.6,25.599998
2024-11-11 06:00:00+00:00,136.0,440.0,13.1,4.7,61.0,15.9,28.5,24.400002
2024-11-11 07:00:00+00:00,140.0,441.0,15.8,5.0,57.0,16.0,28.5,23.474998
2024-11-11 08:00:00+00:00,144.0,443.0,19.0,5.2,51.0,15.9,27.8,23.933332
2024-11-11 09:00:00+00:00,147.0,444.0,21.8,5.3,46.0,17.8,31.0,24.358332
2024-11-11 10:00:00+00:00,148.0,445.0,24.2,5.3,41.0,19.0,33.2,24.849998
2024-11-11 11:00:00+00:00,148.0,446.0,26.2,5.1,37.0,19.7,34.0,25.33333
2024-11-11 12:00:00+00:00,146.0,446.0,24.3,5.5,41.0,15.3,25.5,25.866665
2024-11-11 13:00:00+00:00,143.0,446.0,20.5,4.9,48.0,15.2,25.0,26.183334
2024-11-11 14:00:00+00:00,138.0,445.0,15.4,4.2,58.0,11.5,18.9,26.6
2024-11-11 15:00:00+00:00,134.0,445.0,11.5,3.6,65.0,8.0,12.8,26.725002
2024-11-11 16:00:00+00:00,130.0,445.0,10.3,3.5,66.0,6.4,10.4,26.674997
2024-11-11 17:00:00+00:00,127.0,446.0,10.3,3.6,63.0,6.8,11.1,26.391663
2024-11-11 18:00:00+00:00,126.0,446.0,10.6,3.7,61.0,7.4,12.3,26.183334
2024-11-11 19:00:00+00:00,128.0,444.0,11.0,3.9,61.0,8.6,14.6,26.008331
2024-11-11 20:00:00+00:00,131.0,442.0,11.5,4.2,61.0,9.7,16.6,25.916664
2024-11-11 21:00:00+00:00,133.0,440.0,11.3,4.2,61.0,10.2,17.5,25.741669
2024-11-11 22:00:00+00:00,130.0,439.0,9.5,3.5,62.0,9.6,16.3,25.558334
2024-11-11 23:00:00+00:00,126.0,439.0,7.0,2.5,63.0,8.2,14.1,25.258335
2024-11-12 00:00:00+00:00,123.0,439.0,11.3,4.4,59.0,13.9,23.7,24.800003
2024-11-12 01:00:00+00:00,122.0,439.0,9.9,4.0,61.0,12.4,21.4,24.974998
2024-11-12 02:00:00+00:00,123.0,440.0,7.9,3.4,64.0,10.8,18.7,25.599998
2024-11-12 03:00:00+00:00,125.0,440.0,6.6,3.0,65.0,9.3,16.1,26.0
2024-11-12 04:00:00+00:00,128.0,440.0,6.3,2.9,65.0,9.5,16.3,26.0
2024-11-12 05:00:00+00:00,133.0,441.0,6.6,2.9,64.0,9.3,15.9,25.599998
2024-11-12 06:00:00+00:00,136.0,441.0,7.8,3.0,61.0,11.1,18.9,24.400002
2024-11-12 07:00:00+00:00,137.0,441.0,10.3,3.2,56.0,9.9,16.9,23.466665
2024-11-12 08:00:00+00:00,137.0,441.0,13.7,3.5,49.0,10.0,17.1,22.958332
2024-11-12 09:00:00+00:00,137.0,441.0,17.1,3.8,42.0,11.4,19.2,22.466667
2024-11-12 10:00:00+00:00,137.0,441.0,20.5,4.1,36.0,13.1,21.8,21.933334
2024-11-12 11:00:00+00:00,138.0,442.0,23.8,4.4,30.0,14.2,23.9,21.441666
2024-11-12 12:00:00+00:00,139.0,443.0,45.6,4.8,19.0,19.8,22.9,22.24
2024-11-12 13:00:00+00:00,140.0,444.0,46.0,5.0,18.0,21.0,24.4,22.4
2024-11-12 14:00:00+00:00,142.0,446.0,46.5,5.2,18.0,22.5,26.0,22.6
2024-11-12 15:00:00+00:00,146.0,448.0,46.7,6.0,17.0,22.2,25.2,22.758335
2024-11-12 16:00:00+00:00,154.0,452.0,46.9,7.5,16.0,21.1,23.7,23.941668
2024-11-12 17:00:00+00:00,163.0,456.0,46.7,9.5,15.0,19.9,22.2,25.166668
2024-11-12 18:00:00+00:00,168.0,458.0,45.3,11.4,16.0,18.3,20.7,26.258333
2024-11-12 19:00:00+00:00,166.0,457.0,41.9,13.3,20.0,17.9,20.1,27.166668
2024-11-12 20:00:00+00:00,161.0,453.0,37.1,15.0,26.0,19.0,21.5,27.941666
2024-11-12 21:00:00+00:00,153.0,449.0,31.9,15.4,34.0,18.9,22.2,28.716663
2024-11-12 22:00:00+00:00,142.0,444.0,26.1,13.2,44.0,14.6,18.0,29.441664
2024-11-12 23:00:00+00:00,129.0,440.0,19.9,9.6,57.0,12.3,15.7,29.858332
2024-11-13 00:00:00+00:00,120.0,436.0,7.1,3.6,77.0,8.7,11.8,30.8
2024-11-13 01:00:00+00:00,117.0,435.0,5.9,5.1,89.0,10.1,13.7,35.6
2024-11-13 02:00:00+00:00,118.0,435.0,4.3,7.2,104.0,11.3,15.1,42.666668
2024-11-13 03:00:00+00:00,121.0,436.0,3.9,9.5,113.0,11.4,14.3,48.666668
2024-11-13 04:00:00+00:00,126.0,437.0,5.2,11.9,110.0,11.5,13.9,46.666664
2024-11-13 05:00:00+00:00,133.0,437.0,7.6,14.5,100.0,11.8,14.4,40.0
2024-11-13 06:00:00+00:00,139.0,438.0,11.0,16.4,89.0,12.2,15.8,35.6
2024-11-13 07:00:00+00:00,143.0,439.0,16.3,17.3,77.0,11.8,15.6,30.8
2024-11-13 08:00:00+00:00,147.0,439.0,22.6,17.5,63.0,11.4,14.8,30.416664
2024-11-13 09:00:00+00:00,149.0,440.0,26.8,17.3,53.0,12.2,15.0,30.53333
2024-11-13 10:00:00+00:00,150.0,441.0,27.2,16.8,48.0,12.2,14.6,30.599998
2024-11-13 11:00:00+00:00,149.0,441.0,25.6,15.9,45.0,10.5,12.7,30.525
2024-11-13 12:00:00+00:00,151.0,442.0,25.9,8.5,50.0,17.2,20.6,30.216667
2024-11-13 13:00:00+00:00,158.0,444.0,24.9,8.2,52.0,18.7,20.7,30.000002
2024-11-13 14:00:00+00:00,167.0,446.0,23.6,7.7,54.0,19.3,21.0,29.808334
2024-11-13 15:00:00+00:00,169.0,447.0,22.0,7.1,55.0,15.9,17.9,29.541672
2024-11-13 16:00:00+00:00,156.0,445.0,20.5,6.5,55.0,13.6,15.5,29.016668
2024-11-13 17:00:00+00:00,136.0,441.0,18.7,5.9,54.0,12.6,14.4,28.391668
2024-11-13 18:00:00+00:00,120.0,438.0,16.6,5.1,54.0,10.9,13.1,27.783333
2024-11-13 19:00:00+00:00,115.0,437.0,13.6,4.1,56.0,8.8,11.3,27.166668
2024-11-13 20:00:00+00:00,116.0,436.0,10.2,3.0,58.0,7.3,9.7,26.408333
2024-11-13 21:00:00+00:00,115.0,436.0,7.3,2.1,60.0,7.5,10.0,25.433329
2024-11-13 22:00:00+00:00,110.0,436.0,5.2,1.6,60.0,8.1,11.2,24.48333
2024-11-13 23:00:00+00:00,104.0,435.0,3.6,1.2,58.0,8.6,12.0,23.941666
2024-11-14 00:00:00+00:00,100.0,435.0,3.4,1.2,63.0,8.5,11.3,25.2
2024-11-14 01:00:00+00:00,98.0,435.0,3.1,1.2,62.0,8.4,11.6,24.8
2024-11-14 02:00:00+00:00,98.0,435.0,2.8,1.1,62.0,8.6,12.2,24.8
2024-11-14 03:00:00+00:00,98.0,435.0,2.5,1.1,61.0,10.7,15.3,24.400002
2024-11-14 04:00:00+00:00,98.0,435.0,2.3,1.1,62.0,7.8,11.5,24.8
2024-11-14 05:00:00+00:00,98.0,436.0,2.3,1.1,62.0,7.5,11.3,24.8
2024-11-14 06:00:00+00:00,99.0,436.0,2.6,1.1,62.0,7.7,11.5,24.8
2024-11-14 07:00:00+00:00,101.0,436.0,3.5,1.2,59.0,8.7,12.8,23.600002
2024-11-14 08:00:00+00:00,102.0,436.0,4.8,1.3,56.0,8.5,12.7,22.4
2024-11-14 09:00:00+00:00,104.0,436.0,6.2,1.4,52.0,8.7,12.9,21.650002
2024-11-14 10:00:00+00:00,105.0,436.0,8.0,1.6,49.0,8.9,13.0,21.358335
2024-11-14 11:00:00+00:00,106.0,436.0,10.0,1.9,47.0,9.2,13.2,21.083334
2024-11-14 12:00:00+00:00,105.0,436.0,11.9,2.4,48.0,9.0,12.7,20.975
2024-11-14 13:00:00+00:00,102.0,436.0,11.1,2.4,49.0,9.3,13.5,20.291668
2024-11-14 14:00:00+00:00,99.0,436.0,9.9,2.4,50.0,9.9,14.2,20.0
2024-11-14 15:00:00+00:00,96.0,436.0,9.2,2.4,51.0,10.2,14.2,20.4
2024-11-14 16:00:00+00:00,95.0,436.0,9.2,2.5,51.0,11.7,15.9,20.4
2024-11-14 17:00:00+00:00,95.0,436.0,9.5,2.7,50.0,11.6,15.8,20.0
2024-11-14 18:00:00+00:00,96.0,436.0,9.9,2.9,50.0,10.9,14.8,20.0
2024-11-14 19:00:00+00:00,99.0,436.0,10.5,3.1,50.0,10.7,14.3,20.0
2024-11-14 20:00:00+00:00,104.0,436.0,11.1,3.2,50.0,11.2,14.7,20.0
2024-11-14 21:00:00+00:00,106.0,436.0,11.1,3.2,51.0,11.6,15.3,20.4
2024-11-14 22:00:00+00:00,105.0,435.0,9.8,2.8,54.0,12.4,16.4,21.6
2024-11-14 23:00:00+00:00,101.0,435.0,7.9,2.3,57.0,13.5,17.8,22.8
2024-11-15 00:00:00+00:00,99.0,434.0,6.5,1.8,62.0,10.9,14.5,24.8
2024-11-15 01:00:00+00:00,99.0,434.0,6.0,1.7,64.0,11.6,15.3,25.599998
2024-11-15 02:00:00+00:00,101.0,435.0,5.3,1.5,68.0,12.2,16.1,27.2
2024-11-15 03:00:00+00:00,103.0,435.0,4.7,1.3,70.0,12.3,16.0,28.0
2024-11-15 04:00:00+00:00,106.0,435.0,4.2,1.1,71.0,11.9,15.7,28.4
2024-11-15 05:00:00+00:00,109.0,435.0,3.8,0.9,72.0,11.4,15.0,28.800001
2024-11-15 06:00:00+00:00,111.0,435.0,4.1,0.8,71.0,10.3,13.6,28.4
2024-11-15 07:00:00+00:00,112.0,435.0,5.6,1.0,67.0,9.0,12.1,26.800001
2024-11-15 08:00:00+00:00,113.0,436.0,7.7,1.3,61.0,8.2,11.2,24.400002
2024-11-15 09:00:00+00:00,113.0,436.0,9.3,1.5,57.0,8.3,11.4,22.8
2024-11-15 10:00:00+00:00,112.0,436.0,9.8,1.6,55.0,8.5,11.9,22.0
2024-11-15 11:00:00+00:00,111.0,436.0,9.8,1.5,54.0,8.4,11.9,21.6
2024-11-15 12:00:00+00:00,110.0,436.0,12.0,1.7,48.0,9.4,13.3,21.249998
2024-11-15 13:00:00+00:00,108.0,436.0,10.5,1.7,50.0,8.4,12.0,21.28333
2024-11-15 14:00:00+00:00,106.0,436.0,8.5,1.6,53.0,7.9,11.4,21.208328
2024-11-15 15:00:00+00:00,105.0,436.0,7.1,1.7,55.0,7.7,11.0,22.0
2024-11-15 16:00:00+00:00,104.0,436.0,7.1,1.9,55.0,7.7,11.2,22.0
2024-11-15 17:00:00+00:00,103.0,437.0,7.7,2.2,54.0,7.6,11.0,21.6
2024-11-15 18:00:00+00:00,104.0,437.0,8.2,2.5,54.0,7.4,10.7,21.6
2024-11-15 19:00:00+00:00,109.0,437.0,8.4,2.8,55.0,7.0,9.9,22.0
2024-11-15 20:00:00+00:00,116.0,437.0,8.6,3.1,58.0,7.5,10.7,23.199999
2024-11-15 21:00:00+00:00,120.0,437.0,8.2,3.4,61.0,7.7,11.0,24.400002
2024-11-15 22:00:00+00:00,118.0,436.0,6.9,3.8,66.0,7.6,10.8,26.399998
2024-11-15 23:00:00+00:00,114.0,436.0,5.1,4.1,72.0,7.7,10.9,28.800001
2024-11-16 00:00:00+00:00,110.0,435.0,3.8,3.2,70.0,8.4,11.8,28.0
2024-11-16 01:00:00+00:00,108.0,435.0,3.4,3.5,72.0,8.8,12.4,28.800001
2024-11-16 02:00:00+00:00,107.0,435.0,2.8,3.9,76.0,9.2,13.0,30.4
2024-11-16 03:00:00+00:00,106.0,435.0,2.5,4.1,77.0,9.3,13.1,30.8
2024-11-16 04:00:00+00:00,107.0,435.0,2.7,3.9,75.0,9.3,13.0,30.0
2024-11-16 05:00:00+00:00,108.0,436.0,3.3,3.6,70.0,9.3,12.9,28.0
2024-11-16 06:00:00+00:00,109.0,436.0,4.1,3.3,66.0,9.4,13.0,26.399998
2024-11-16 07:00:00+00:00,110.0,436.0,5.4,3.2,62.0,9.0,12.3,24.8
2024-11-16 08:00:00+00:00,110.0,436.0,7.0,3.3,57.0,8.9,12.3,22.8
2024-11-16 09:00:00+00:00,110.0,436.0,8.0,3.3,54.0,9.1,12.7,21.6
2024-11-16 10:00:00+00:00,109.0,436.0,8.0,3.3,53.0,8.5,11.9,21.199999
2024-11-16 11:00:00+00:00,108.0,436.0,7.5,3.3,53.0,8.6,12.0,21.199999
2024-11-16 12:00:00+00:00,108.0,436.0,9.0,3.7,52.0,7.1,9.9,20.8
2024-11-16 13:00:00+00:00,109.0,436.0,8.5,4.0,53.0,8.0,11.1,21.199999
2024-11-16 14:00:00+00:00,111.0,436.0,7.9,4.3,55.0,6.3,8.9,22.0
2024-11-16 15:00:00+00:00,112.0,437.0,7.5,4.5,55.0,5.3,7.5,22.0
2024-11-16 16:00:00+00:00,112.0,439.0,7.6,4.4,53.0,4.8,6.8,21.199999
2024-11-16 17:00:00+00:00,111.0,441.0,8.0,4.2,49.0,4.6,6.5,19.6
2024-11-16 18:00:00+00:00,113.0,443.0,8.2,4.1,48.0,4.5,6.2,19.199999
2024-11-16 19:00:00+00:00,120.0,446.0,8.0,4.4,48.0,4.7,6.4,19.199999
2024-11-16 20:00:00+00:00,129.0,449.0,7.6,4.9,51.0,5.2,6.7,20.4
2024-11-16 21:00:00+00:00,135.0,450.0,7.0,5.3,58.0,5.8,7.7,23.199999
2024-11-16 22:00:00+00:00,134.0,449.0,6.0,5.6,75.0,6.7,8.7,30.0
2024-11-16 23:00:00+00:00,131.0,446.0,4.7,5.8,97.0,8.0,10.4,38.800003
2024-11-17 00:00:00+00:00,127.0,444.0,3.6,4.8,121.0,8.8,11.0,54.0
2024-11-17 01:00:00+00:00,124.0,442.0,3.2,5.1,127.0,8.4,10.2,58.0
2024-11-17 02:00:00+00:00,122.0,440.0,2.6,5.4,133.0,8.7,10.4,60.545456
2024-11-17 03:00:00+00:00,121.0,438.0,2.9,5.4,134.0,8.8,10.5,60.727272
2024-11-17 04:00:00+00:00,121.0,437.0,4.6,4.7,123.0,8.2,9.7,55.333332
2024-11-17 05:00:00+00:00,123.0,436.0,7.1,3.8,105.0,7.9,9.8,43.333336
2024-11-17 06:00:00+00:00,126.0,436.0,9.1,3.0,89.0,7.9,9.9,35.6
2024-11-17 07:00:00+00:00,132.0,436.0,10.3,2.7,77.0,8.6,10.8,30.8
2024-11-17 08:00:00+00:00,139.0,437.0,11.1,2.7,67.0,8.7,11.2,26.800001
2024-11-17 09:00:00+00:00,146.0,439.0,11.4,2.7,60.0,8.3,10.8,24.0
2024-11-17 10:00:00+00:00,152.0,442.0,11.1,2.9,57.0,8.4,10.4,22.8
2024-11-17 11:00:00+00:00,157.0,447.0,10.4,3.2,57.0,6.5,7.6,22.8
2024-11-17 12:00:00+00:00,159.0,450.0,12.0,3.1,54.0,7.1,7.9,21.6
2024-11-17 13:00:00+00:00,156.0,452.0,11.4,2.8,54.0,7.3,7.5,21.6
2024-11-17 14:00:00+00:00,151.0,452.0,10.6,2.4,54.0,7.9,8.1,21.6
2024-11-17 15:00:00+00:00,148.0,453.0,10.3,2.4,53.0,8.0,8.2,21.199999
2024-11-17 16:00:00+00:00,148.0,454.0,10.8,3.1,49.0,8.4,8.6,19.6
2024-11-17 17:00:00+00:00,150.0,455.0,11.7,4.1,43.0,9.0,9.3,17.2
2024-11-17 18:00:00+00:00,155.0,455.0,12.7,4.9,39.0,9.7,10.2,15.599999
2024-11-17 19:00:00+00:00,168.0,453.0,14.0,5.4,38.0,10.6,11.0,15.583333
2024-11-17 20:00:00+00:00,186.0,451.0,15.4,5.6,39.0,10.2,10.4,16.074999
2024-11-17 21:00:00+00:00,195.0,448.0,15.4,5.7,43.0,8.9,9.1,17.2
2024-11-17 22:00:00+00:00,190.0,446.0,13.0,5.5,52.0,7.3,7.5,20.8
2024-11-17 23:00:00+00:00,177.0,444.0,9.3,5.2,65.0,6.8,7.1,26.0
2024-11-18 00:00:00+00:00,165.0,442.0,7.4,4.6,69.0,3.2,3.2,27.6
2024-11-18 01:00:00+00:00,156.0,441.0,5.9,4.2,80.0,3.7,3.7,32.0
2024-11-18 02:00:00+00:00,148.0,440.0,3.8,3.7,94.0,3.9,4.0,37.6
2024-11-18 03:00:00+00:00,140.0,439.0,2.5,3.2,104.0,4.1,4.3,42.666668
2024-11-18 04:00:00+00:00,133.0,439.0,2.5,3.0,106.0,4.2,4.6,44.0
2024-11-18 05:00:00+00:00,127.0,438.0,3.2,2.9,104.0,5.4,6.7,42.666668
2024-11-18 06:00:00+00:00,121.0,438.0,4.0,2.7,99.0,6.5,8.5,39.6
2024-11-18 07:00:00+00:00,117.0,437.0,5.0,2.3,90.0,5.9,8.0,36.0
